acquirer_ID,acquired_ID,date,price,currency
17076,57310,2010-02-02,,USD
17083,8156,2009-11-10,,USD
17083,52130,2011-02-07,,USD
17083,52968,2014-08-19,161000000.0,USD
17099,51202,2011-09-07,,USD
17099,11893,2014-03-31,,USD
17103,6734,2011-11-02,,USD
17103,51688,2011-03-23,,USD
17112,32448,2012-03-09,,USD
17141,53972,2010-03-17,,USD
17143,12647,2014-01-09,,USD
17143,55270,2011-12-05,,USD
17161,24724,2013-04-01,,USD
17197,53704,2009-07-01,,USD
17253,7778,2006-01-01,,USD
17253,26115,2014-09-08,,USD
17253,57847,2008-11-21,15230000.0,USD
17258,16765,2010-11-02,27000000.0,USD
17269,50940,2009-12-08,,USD
17302,54991,2012-05-01,,USD
17302,55339,2011-05-23,20000000.0,USD
17302,57776,2014-10-01,40000000.0,USD
17302,58117,2009-12-16,,USD
17313,53215,2013-04-22,,USD
17321,52308,2008-02-04,,USD
17321,55546,2009-01-22,,USD
17328,49578,2008-06-01,,USD
17328,53177,2013-10-22,,USD
17328,54957,2011-08-02,,USD
17328,55229,2008-12-17,,USD
17328,57275,2012-10-30,,USD
17360,7374,2012-03-01,,USD
17360,54597,2012-01-19,,USD
17374,8264,2014-07-30,100000000.0,USD
17374,32695,2014-05-01,,USD
17499,49650,2010-11-19,,USD
17539,50715,2007-06-29,,USD
17552,22243,2011-08-17,,USD
17567,2762,2012-10-02,,USD
17567,6160,2014-04-01,,USD
17567,8946,2010-01-27,,USD
17567,9914,2012-09-05,,USD
17567,15430,2014-06-03,,USD
17567,18933,2009-05-01,,USD
17567,21106,2009-05-01,,USD
17567,25064,2014-10-21,8300000.0,USD
17590,54699,2013-05-22,116000000.0,USD
17594,51800,2011-03-10,,USD
17603,162,2006-06-01,,USD
17603,49529,2006-03-14,,USD
17603,505,2010-02-11,50000000.0,USD
17603,1105,2011-06-01,400000000.0,CAD
17603,1121,2009-11-09,750000000.0,USD
17603,1131,2014-05-06,,USD
17603,49695,2007-02-01,23000000.0,USD
17603,49774,2010-04-20,,USD
17603,49815,2005-11-17,,USD
17603,49889,2005-12-31,,USD
17603,49897,2014-06-19,,USD
17603,49987,2012-06-27,50000000.0,USD
17603,2500,2010-08-27,,USD
17603,2782,2014-05-07,,USD
17603,2817,2009-12-04,,USD
17603,50056,2003-04-23,102000000.0,USD
17603,2954,2014-06-25,,USD
17603,3010,2011-11-10,,USD
17603,50418,2011-03-07,37700000.0,GBP
17603,4691,2013-04-12,,USD
17603,50532,2014-01-04,,USD
17603,50550,2010-10-01,,USD
17603,50630,2013-12-13,,USD
17603,50719,2005-12-31,,USD
17603,6569,2012-11-30,,USD
17603,6625,2013-12-31,30000000.0,USD
17603,6627,2010-05-02,35000000.0,USD
17603,7927,2013-02-06,125000000.0,USD
17603,8681,2011-12-01,,USD
17603,10887,2011-09-19,,USD
17603,51692,2014-01-26,500000000.0,USD
17603,51696,2001-02-12,,USD
17603,11834,2014-08-01,,USD
17603,11917,2014-05-20,120000000.0,USD
17603,51830,2006-01-01,102000000.0,USD
17603,12043,2009-12-05,25000000.0,USD
17603,51846,2005-05-11,,USD
17603,51876,2008-03-11,3100000000.0,USD
17603,51884,2014-07-23,,USD
17603,51986,2011-01-12,,USD
17603,13428,2014-08-06,,USD
17603,52129,2006-12-16,28000000.0,USD
17603,52203,2010-04-02,,USD
17603,15029,2007-06-01,100000000.0,USD
17603,15093,2011-01-25,10000000.0,USD
17603,15280,2014-10-21,,USD
17603,52513,2013-10-20,23000000.0,USD
17603,15683,2013-10-02,40000000.0,USD
17603,16043,2010-07-16,,USD
17603,16131,2011-07-21,,USD
17603,52612,2012-08-13,,USD
17603,52723,2014-08-22,,USD
17603,52745,2003-10-10,,USD
17603,17170,2009-11-09,30000000.0,USD
17603,52826,2010-05-18,68200000.0,USD
17603,17747,2007-07-01,60000000.0,USD
17603,17870,2014-03-12,,USD
17603,52927,2007-05-29,,USD
17603,53293,2004-05-10,,USD
17603,53307,2007-07-20,,USD
17603,20219,2014-01-16,,USD
17603,20308,2012-11-28,,USD
17603,53454,2010-08-04,,USD
17603,21357,2010-06-02,80000000.0,USD
17603,21659,2011-04-13,700000000.0,USD
17603,53658,2007-10-09,12000000.0,USD
17603,21871,2010-08-09,70000000.0,USD
17603,21978,2014-08-15,,USD
17603,22179,2006-10-31,,USD
17603,22314,2011-07-20,,USD
17603,53760,2003-09-30,,USD
17603,22523,2011-11-10,,USD
17603,53806,2004-10-27,,USD
17603,53827,2012-06-01,,USD
17603,23378,2010-04-27,25000000.0,USD
17603,24001,2014-09-11,,USD
17603,24070,2010-08-20,,USD
17603,54269,2007-04-20,,USD
17603,25776,2014-06-19,,USD
17603,54330,2006-02-14,,USD
17603,26074,2012-06-04,100000000.0,USD
17603,26248,2010-09-12,12000000.0,USD
17603,26408,2010-07-16,,USD
17603,26661,2012-03-16,,USD
17603,27269,2011-05-20,4900000.0,USD
17603,54650,2012-05-22,12500000000.0,USD
17603,54825,2003-04-01,,USD
17603,28712,2014-01-13,3200000000.0,USD
17603,28923,2006-08-15,,USD
17603,54977,2012-09-17,,USD
17603,30215,2008-07-30,15000000.0,USD
17603,30244,2010-02-19,130000000.0,USD
17603,55280,2006-04-09,,USD
17603,55313,2001-09-20,,USD
17603,55363,2007-05-01,,USD
17603,31716,2007-06-05,20300000.0,USD
17603,55500,2005-12-27,,USD
17603,55513,2010-12-03,,USD
17603,55525,2004-07-13,,USD
17603,55530,2010-03-01,,USD
17603,55561,2011-07-22,,USD
17603,55590,2010-09-28,,USD
17603,32775,2010-04-10,,USD
17603,55616,2010-04-12,,USD
17603,32919,2014-09-11,,USD
17603,33121,2007-07-09,625000000.0,USD
17603,33127,2011-06-03,,USD
17603,34046,2011-07-11,,USD
17603,55884,2011-04-08,,USD
17603,55889,2003-02-01,,USD
17603,55927,2014-05-16,,USD
17603,34495,2012-06-05,,USD
17603,55940,2010-09-14,,USD
17603,34788,2014-05-02,,USD
17603,56040,2009-09-16,,USD
17603,56076,2014-11-18,,USD
17603,35416,2010-02-17,,USD
17603,56115,2005-07-09,,USD
17603,35946,2011-12-09,,USD
17603,56243,2010-05-24,,USD
17603,56285,2011-06-19,,USD
17603,36901,2010-01-25,,USD
17603,56338,2013-12-02,20000000.0,USD
17603,56581,2010-05-20,,USD
17603,56611,2005-11-09,,USD
17603,38762,2014-06-10,500000000.0,USD
17603,38869,2014-02-16,,USD
17603,38871,2010-08-06,182000000.0,USD
17603,39300,2010-08-30,,USD
17603,56722,2011-10-10,,USD
17603,39631,2014-07-01,,USD
17603,39868,2011-05-23,,USD
17603,39891,2012-07-20,,USD
17603,56859,2014-02-21,,USD
17603,56893,2003-11-05,,USD
17603,40414,2014-05-07,,USD
17603,57129,2013-03-15,,USD
17603,41854,2011-04-01,,USD
17603,42435,2009-11-23,,USD
17603,57311,2011-08-01,30000000.0,USD
17603,57459,2014-04-14,,USD
17603,43470,2008-09-12,,USD
17603,43470,2008-09-12,,USD
17603,57487,2007-04-17,,USD
17603,57578,2007-03-16,,USD
17603,44692,2012-04-02,,USD
17603,57787,2006-03-09,,USD
17603,57794,2005-03-29,,USD
17603,57996,2012-09-07,,USD
17603,47031,2013-04-23,,USD
17603,47050,2013-06-11,996000000.0,USD
17603,58198,2004-10-09,,USD
17603,47556,2010-12-16,160000000.0,USD
17603,58221,2012-08-08,,USD
17603,47605,2012-07-31,350000000.0,USD
17603,58232,2013-09-01,,USD
17603,48733,2006-10-01,1650000000.0,USD
17603,58391,2011-10-26,151000000.0,USD
17603,48900,2011-09-02,,USD
17603,49011,2007-06-01,,USD
17603,58411,2010-08-13,,USD
17603,49177,2007-09-27,,USD
17603,58425,2004-09-10,,USD
17603,58446,2011-03-01,,USD
17603,58448,2014-08-26,,USD
17623,52740,2013-10-01,,USD
17643,52700,2008-10-04,,USD
17661,52893,2012-01-01,,USD
17661,52894,2009-09-28,,USD
17696,50376,2014-09-03,50000000.0,USD
17696,53200,2014-10-01,19000000.0,USD
17751,51645,2011-05-11,,USD
17751,58135,2010-08-26,,USD
17777,51872,2011-10-01,,USD
17777,53283,2010-02-17,,USD
17824,54573,2009-11-04,107000.0,USD
17827,56877,2013-04-22,,USD
17830,50038,2012-09-17,,USD
17830,16325,2012-05-01,210000000.0,USD
17830,30567,2011-04-21,104000000.0,USD
17830,31352,2012-06-01,,USD
17830,32912,2012-10-25,175000000.0,USD
17845,24692,2012-03-09,43000000.0,USD
17845,57168,2014-09-18,320000000.0,USD
17859,32694,2012-07-09,,USD
17955,58025,2013-09-24,644000000.0,USD
17997,49683,2009-11-09,,USD
17997,57823,2008-09-23,,USD
18006,51790,2012-12-01,,USD
18032,54206,2008-07-01,12600.0,USD
18032,56941,2004-10-01,,USD
18039,51029,2008-07-10,,USD
18040,39268,2010-10-10,,USD
18047,54045,2012-03-27,,USD
18052,56724,2011-08-23,,USD
18073,37600,2011-05-05,,USD
18075,1090,2012-02-03,,USD
18075,50429,2011-06-08,,USD
18075,5594,2013-09-09,,USD
18075,50669,2012-05-30,,USD
18075,50669,2012-05-01,,USD
18075,50832,2011-12-28,,USD
18075,8433,2010-05-01,,USD
18075,51102,2010-06-24,,USD
18075,51251,2012-12-21,,USD
18075,51492,2011-04-29,,USD
18075,10956,2011-08-17,,USD
18075,51809,2011-04-06,,USD
18075,11902,2012-04-17,,USD
18075,15042,2012-03-23,,USD
18075,17204,2013-01-12,,USD
18075,19596,2012-02-17,,USD
18075,19845,2014-01-13,43000000.0,USD
18075,22789,2012-02-18,,USD
18075,24843,2010-12-01,,USD
18075,54279,2013-02-11,,USD
18075,26312,2012-01-20,,USD
18075,27003,2010-05-05,,USD
18075,28577,2010-06-24,,USD
18075,55103,2011-08-04,2400000.0,USD
18075,55223,2011-09-01,,USD
18075,31798,2011-04-18,,USD
18075,36872,2012-09-24,,USD
18075,38245,2013-09-18,,USD
18075,56688,2014-07-02,,USD
18075,56803,2010-01-10,,USD
18075,41377,2014-11-17,,USD
18075,43239,2014-01-02,260000000.0,USD
18075,45190,2012-02-28,,USD
18075,48877,2011-07-17,10300000.0,USD
18109,51868,2011-09-20,,USD
18109,14819,2011-08-01,,USD
18109,37205,2013-05-01,,USD
18136,9612,2011-08-25,,USD
18139,43791,2013-04-01,,USD
18140,51505,2010-07-30,,USD
18186,28864,2013-01-23,,USD
18208,50904,2012-02-07,,USD
18208,57119,2010-05-10,12300000.0,USD
18332,46019,2009-03-02,,USD
18337,10444,2013-02-11,6400000.0,USD
18337,51672,2012-06-01,,USD
18337,51677,2012-04-12,,USD
18338,55171,2012-03-20,,USD
18339,53917,2010-06-08,,USD
18387,50201,2008-01-07,,USD
18387,52599,2009-02-06,,USD
18402,14423,2014-01-15,,USD
18402,54627,2014-09-22,,USD
18415,2644,2007-11-19,9300000.0,USD
18419,55891,2012-08-30,,USD
18497,52418,2013-01-22,100000000.0,USD
18505,51187,2011-09-06,,USD
18587,54177,2009-01-28,,USD
18644,2887,2011-02-08,,USD
18656,54861,2012-01-01,,USD
18656,57280,2010-11-08,,USD
18657,50593,2008-09-04,,USD
18657,54382,2008-05-01,,USD
18657,47313,2009-01-27,,USD
18691,47287,2013-07-02,,USD
18696,50666,2010-08-30,545000000.0,USD
18706,8491,2009-05-15,,USD
18708,53059,2009-10-14,14700000.0,USD
18740,27917,2013-12-05,,USD
18745,8361,2013-12-02,30000000.0,USD
18803,49699,2008-03-12,,USD
18803,49925,2009-02-01,,USD
18803,50484,2009-01-21,,USD
18803,51856,2009-02-25,,USD
18803,51857,2009-02-25,,USD
18803,53841,2009-05-13,,USD
18803,54204,2007-07-02,,USD
18803,55604,2009-02-19,,USD
18803,56858,2008-10-01,,USD
18825,50950,2012-01-19,,USD
18834,54888,2014-04-08,,USD
18877,50074,2010-09-08,1000.0,USD
18877,57382,2008-09-14,,USD
18883,53093,2013-11-21,,USD
18952,5029,2010-02-24,,USD
18952,55576,2008-06-30,,USD
18956,50235,2013-08-29,,USD
18956,25921,2009-12-15,,USD
18963,888,2010-12-16,,USD
18963,51968,2012-01-03,,USD
18963,24891,2014-02-10,,USD
18977,54648,2009-08-10,,USD
18992,50834,2012-08-09,,USD
18992,50907,2009-11-20,,USD
18992,52034,2008-04-15,,USD
18992,31622,2013-08-01,,USD
18992,56293,2013-05-07,47250000.0,USD
19007,1035,2013-09-17,,USD
19007,3651,2011-01-05,,USD
19007,52572,2013-01-16,,USD
19007,58437,2011-01-05,,USD
19080,9110,2012-08-01,,USD
19080,56116,2014-01-09,,USD
19084,50085,2013-08-07,,USD
19091,33599,2011-05-16,,USD
19109,53338,2012-09-12,,USD
19110,49635,2012-02-08,,USD
19110,51617,2014-04-03,,USD
19120,3142,2011-01-19,12000000.0,USD
19179,50506,2007-09-19,,USD
19179,51570,2007-10-22,6200000000.0,USD
19179,52731,2012-04-30,3700000000.0,USD
19179,21127,2011-01-07,125000000.0,USD
19179,41293,2006-04-17,,USD
19179,57180,2011-06-02,135000000.0,USD
19179,43112,2008-06-08,567370000.0,USD
19196,49534,2005-02-01,,USD
19196,50426,2010-03-04,,USD
19196,51546,2005-02-01,,USD
19196,52234,2008-05-01,,USD
19196,13975,2010-10-20,,USD
19196,52425,2005-12-01,,USD
19196,17176,2014-03-05,16800000.0,USD
19196,52920,2005-02-01,,USD
19196,53122,2005-02-01,,USD
19196,53129,2009-02-04,,USD
19196,53453,2010-10-05,,USD
19196,55323,2007-09-01,,USD
19196,56031,2011-04-14,2100000.0,USD
19196,37264,2011-05-11,3000000.0,USD
19196,56937,2013-12-04,198000000.0,USD
19196,43997,2013-07-17,,USD
19196,57615,2005-02-01,,USD
19196,57828,2007-05-01,,USD
19196,58069,2006-11-13,,USD
19203,16968,2014-05-22,,USD
19215,51219,2011-07-01,,USD
19218,4871,2009-01-21,,USD
19221,53136,2014-06-10,,USD
19243,49814,2010-05-07,,USD
19243,52113,2011-06-14,,USD
19243,53415,2012-06-05,,USD
19243,53514,2012-12-11,600000000.0,USD
19243,53836,2011-11-01,338000000.0,USD
19243,54289,2010-05-13,142000000.0,USD
19243,54450,2008-06-04,720000000.0,USD
19243,56286,2012-10-24,,USD
19272,6409,2014-09-04,,USD
19272,52763,2011-10-10,,USD
19272,37388,2012-09-05,,USD
19272,57075,2010-03-12,,USD
19272,57689,2011-09-16,,USD
19272,57702,2011-04-06,,USD
19272,44783,2014-01-22,,USD
19272,47396,2011-09-27,,USD
19272,48950,2014-09-25,,USD
19294,56284,2014-09-29,48000000.0,USD
19297,57948,2014-03-19,660000000.0,USD
19324,54822,2011-10-10,,USD
19324,29680,2014-03-18,,USD
19327,1407,2007-04-04,,USD
19329,56033,2013-09-18,,USD
19353,55741,2012-10-03,,USD
19390,28705,2014-01-29,,USD
19402,48368,2002-09-01,,USD
19445,51035,2013-03-29,,USD
19445,30350,2011-08-18,,USD
19445,31922,2011-06-16,,USD
19445,55727,2013-03-29,,USD
19453,44779,2014-09-17,,USD
19539,57862,2013-02-07,,USD
19543,53252,2011-08-23,,USD
19567,15576,2012-05-07,,USD
19567,58433,2012-02-22,,USD
19591,49989,2014-04-24,570000000.0,USD
19660,16958,2013-11-06,,USD
19714,48284,2010-12-16,73100000.0,USD
19719,54553,2014-03-10,,USD
19719,55181,2014-11-13,16700000.0,AUD
19726,48813,2012-05-31,,USD
19729,51745,2006-05-12,,USD
19744,38593,2009-05-01,,USD
19778,52260,2010-04-01,,USD
19781,5550,2014-04-09,,USD
19781,44823,2010-11-04,,USD
19793,35126,2011-12-07,,USD
19808,55473,2014-10-20,,USD
19826,56208,2010-03-12,,USD
19870,52173,2008-09-29,12000000.0,USD
19901,52739,2009-12-17,,USD
19901,57830,2008-11-28,10180000.0,USD
19914,12178,2011-04-19,,USD
19914,18952,2011-12-14,,USD
19914,57452,2014-10-17,,USD
19914,43587,2011-12-07,,USD
19914,57793,2012-10-16,,USD
19914,47242,2011-09-21,,USD
19915,51167,2010-01-20,,USD
19915,54605,2014-09-11,,USD
19928,50969,2014-01-22,,USD
19929,52159,2010-01-12,,USD
19960,1086,2011-01-01,,USD
19960,19471,2014-08-13,,USD
19960,23029,2014-03-19,,USD
19961,49609,2013-05-20,,USD
20000,57228,2009-10-13,,USD
20048,53341,2006-01-01,,USD
20048,56911,2006-01-01,,USD
20064,5031,2011-02-17,,USD
20085,53080,2010-11-17,47000000.0,USD
20085,54523,2013-02-08,100000000.0,USD
20122,49542,2011-12-21,,USD
20122,54777,2011-10-19,,USD
20123,2631,2008-01-28,,USD
20123,39191,2008-02-01,,USD
20136,38724,2011-09-27,,USD
20136,57286,2014-10-14,11000000.0,GBP
20207,57157,2011-09-13,,USD
20221,53347,2014-02-06,,USD
20221,56627,2014-02-07,60000000.0,USD
20243,53271,2009-04-01,,USD
20327,1072,2012-12-01,,USD
20327,17038,2013-01-08,,USD
20327,18059,2010-04-29,,USD
20327,55163,2012-10-15,,USD
20327,58400,2010-03-10,,USD
20330,56547,2013-04-01,,USD
20330,45193,2014-05-07,46000000.0,USD
20378,32671,2013-08-23,2000000.0,USD
20470,55907,2012-12-18,,USD
20474,2876,2013-08-21,,USD
20503,28747,2010-05-04,,USD
20505,11002,2010-12-14,,USD
20505,22596,2011-09-07,,USD
20517,50304,2008-05-19,2140000.0,USD
20524,50682,2010-06-02,,USD
20524,51970,2012-06-14,,USD
20524,52191,2011-10-19,,USD
20524,52910,2014-04-29,,USD
20524,52950,2012-08-08,,USD
20524,55258,2012-12-04,,USD
20524,55450,2014-01-08,,USD
20524,56290,2014-08-15,,USD
20544,20601,2011-04-28,,USD
20553,54406,2012-11-28,,USD
20571,51529,2011-11-01,,USD
20571,18038,2013-01-22,,USD
20583,51243,2005-01-01,,USD
20590,49622,2011-09-13,,USD
20590,30776,2012-01-13,,USD
20590,57070,2011-12-21,,USD
20591,16380,2014-11-03,,USD
20597,52541,2012-03-02,,USD
20612,664,2009-10-01,,USD
20623,50464,2013-10-21,,USD
20623,56022,2013-10-21,,USD
20645,2935,2012-07-09,,USD
20645,54433,2012-08-01,,USD
20645,54544,2012-07-13,,USD
20645,55319,2013-01-09,,USD
20645,40317,2011-08-02,,USD
20661,31293,2007-03-19,,USD
20662,50050,2006-10-11,,USD
20662,50714,2007-07-09,,USD
20662,51600,2007-11-12,,USD
20662,52258,2008-05-12,,USD
20662,54494,2008-08-12,,USD
20662,55279,2008-10-06,,USD
20662,56841,2007-03-09,,USD
20670,55161,2012-02-06,,USD
20750,56430,2013-12-30,,USD
20774,10050,2014-10-06,131000000.0,USD
20789,50960,2013-09-19,,USD
20789,21690,2011-08-01,37000000.0,GBP
20797,49511,2012-11-10,,USD
20802,52091,2012-11-19,,USD
20802,26371,2014-04-07,11600000.0,USD
20810,53295,2014-05-28,,USD
20811,24604,2014-04-21,,USD
20812,57636,2007-11-01,,USD
20843,43880,2010-12-02,,USD
20887,24853,2013-08-23,,USD
20932,3021,2013-03-05,,USD
20944,49716,2013-06-12,,USD
20944,16028,2014-04-14,,USD
20953,16850,2011-02-03,,USD
20955,55825,2014-03-12,,USD
20957,56583,2014-02-11,,USD
21000,56639,2012-05-01,,USD
21035,21051,2011-02-01,,USD
21081,52051,2011-09-20,,USD
21114,50315,2008-12-22,2550000.0,USD
21131,56267,2013-09-26,,USD
21166,57692,2013-05-15,,USD
21187,51255,2011-07-07,,USD
21187,51664,2011-06-06,,USD
21240,49761,2011-02-02,,USD
21240,20167,2011-10-24,,USD
21240,54377,2013-12-20,26000000.0,USD
21261,1695,2012-04-01,,USD
21261,5724,2002-09-13,,USD
21261,6041,2009-04-17,,USD
21261,8012,2014-05-27,360000000.0,USD
21261,11368,2012-04-27,423500000.0,USD
21261,51764,2006-12-01,1350000000.0,USD
21261,12014,2013-12-04,,USD
21261,13139,2013-06-21,,USD
21261,52631,2013-10-30,,USD
21261,17576,2013-08-08,,USD
21261,53137,2008-01-01,170000000.0,USD
21261,53623,2014-08-14,,USD
21261,23847,2014-05-08,30000000.0,USD
21261,54009,2013-10-23,,USD
21261,54340,2010-05-11,91000000.0,USD
21261,26811,2009-09-01,170000000.0,USD
21261,55407,2009-06-02,170000000.0,USD
21261,55412,2014-08-07,,USD
21261,31670,2013-01-01,,USD
21261,40650,2006-09-14,60000000.0,USD
21275,49896,2012-03-01,,USD
21275,54078,2006-04-06,13000000.0,USD
21275,45864,2012-03-01,,USD
21275,49350,2009-11-23,,USD
21278,50244,2009-12-01,,USD
21288,27637,2014-07-07,,USD
21288,57650,2014-10-06,36000000.0,USD
21296,53815,2012-03-19,,USD
21309,50758,2012-06-14,,USD
21325,56260,2012-10-24,,USD
21338,56300,2013-12-17,,USD
21363,56378,2013-08-08,,USD
21363,56645,2013-08-08,,USD
21396,2665,2013-10-22,,USD
21396,21001,2013-09-01,,USD
21425,52592,2013-05-15,,USD
21429,49708,2010-09-27,,USD
21429,55683,2012-03-01,,USD
21454,21796,2009-07-08,,USD
21456,49763,2009-11-03,,USD
21456,50031,2013-10-22,,USD
21456,51430,2008-07-22,,USD
21456,16451,2011-01-11,,USD
21474,49933,2011-01-28,,USD
21474,39408,2009-11-19,,USD
21555,50187,2013-02-27,,USD
21556,55676,2006-11-01,,USD
21556,56820,2003-11-24,,USD
21558,49756,2013-02-20,28000000.0,USD
21558,57785,2014-09-04,,USD
21607,27294,2008-09-04,,USD
21607,56716,2008-09-04,,USD
21619,53769,2008-05-06,,USD
21641,11901,2012-01-01,,USD
21641,25153,2013-03-01,,USD
21671,715,2013-08-30,,USD
21672,56860,2012-08-29,,USD
21767,54876,2009-06-23,,USD
21784,51121,2009-05-01,,CAD
21787,52414,2012-12-12,,USD
21787,54216,2011-07-19,,USD
21918,5899,2013-05-01,100000000.0,USD
21918,25577,2013-02-04,,USD
21918,55609,2014-04-01,,USD
21928,14151,2012-04-26,650000000.0,USD
21928,52750,2013-12-19,1000000000.0,USD
22003,54225,2014-09-15,,USD
22046,51104,2013-04-18,10000.0,USD
22046,15209,2010-01-07,,USD
22046,53720,2008-04-01,,USD
22046,26093,2012-11-05,,USD
22046,30061,2011-05-23,,USD
22046,33621,2012-11-05,,USD
22046,55834,2011-04-13,,USD
22094,57988,2012-11-18,100000.0,USD
22147,52810,2012-02-28,,USD
22196,23572,2010-07-15,,USD
22205,15835,2012-06-05,,USD
22205,22837,2013-09-12,,USD
22224,52673,2011-08-24,,USD
22251,56446,2014-05-05,,USD
22277,2122,2010-12-06,95000000.0,USD
22277,2524,2010-04-08,,USD
22277,5551,2010-11-18,,USD
22277,9804,2012-12-13,176000000.0,USD
22277,53757,2005-03-29,67500000.0,USD
22277,28058,2012-02-22,80000000.0,USD
22277,54872,2004-02-01,3400000000.0,USD
22277,56678,2010-07-27,,USD
22277,43961,2010-11-01,152000000.0,USD
22277,58092,2013-12-16,60000000.0,USD
22292,49886,2012-01-11,,USD
22292,52452,2012-04-01,,USD
22292,52959,2011-10-25,,USD
22292,54328,2014-03-04,,USD
22292,38537,2012-10-03,,USD
22292,57790,2011-10-05,,USD
22300,14683,2013-01-18,,USD
22300,38034,2013-08-21,,USD
22300,42689,2013-05-23,,USD
22312,50379,2014-01-28,,USD
22318,56470,2014-01-01,,USD
22348,50351,2012-12-03,,USD
22348,52333,2013-01-15,,USD
22348,52412,2012-01-27,,USD
22348,52916,2012-03-29,,USD
22348,55507,2014-03-10,,USD
22348,47837,2010-10-22,,USD
22358,51291,2008-09-09,,USD
22379,16626,2013-03-19,,USD
22394,51633,2014-05-26,33000000000.0,USD
22420,44596,2014-05-02,,USD
22479,51991,2013-07-24,,USD
22493,56772,2014-07-09,,USD
22493,56772,2014-07-08,,USD
22510,53489,2011-05-02,,USD
22510,55095,2010-11-04,,USD
22510,58450,2013-06-25,,USD
22530,26137,2014-07-29,,USD
22537,38243,2007-12-01,180000000.0,USD
22537,41456,2010-05-06,,USD
22626,49693,2014-09-15,12000000.0,USD
22640,53791,2008-01-01,,USD
22658,55649,2006-03-01,,USD
22672,50222,2012-02-01,,USD
22672,19733,2013-01-01,,USD
22682,51264,2011-06-15,,USD
22682,58170,2011-02-03,,USD
22697,52515,2011-07-28,,USD
22697,37560,2012-09-13,24000000.0,USD
22780,35379,2014-11-19,38300000.0,USD
22794,56658,2012-12-03,,USD
22828,52364,2012-03-13,,USD
22828,29432,2014-08-13,,USD
22829,52976,2010-03-04,,USD
22829,56505,2010-01-25,,USD
22866,55667,2013-02-01,,USD
22882,18925,2007-01-15,,USD
22882,56324,2014-10-25,,USD
22886,39756,2013-02-01,,USD
22891,49572,2010-09-09,4700000.0,USD
22891,50445,2010-05-17,10000000.0,USD
22891,50677,2010-09-24,10000000.0,USD
22891,53570,2011-04-11,91400000.0,USD
22891,53763,2008-05-22,10500000.0,USD
22891,22658,2011-01-31,,USD
22891,22716,2011-01-31,,USD
22891,23325,2011-01-31,,USD
22891,54634,2008-09-09,836000.0,USD
22891,27783,2010-03-15,18000000.0,USD
22891,54768,2009-04-01,,USD
22891,42695,2009-10-05,10000000.0,USD
22891,57706,2011-03-16,34400000.0,USD
22891,58011,2008-10-07,10000000.0,USD
22893,18620,2013-12-04,,USD
22950,56735,2013-12-18,150000000.0,USD
22965,50906,2009-11-02,,USD
22988,5624,2012-02-07,,USD
22989,27517,2007-09-04,,USD
23015,51499,2013-11-21,,USD
23066,50303,2012-01-01,,USD
23067,3032,2012-10-10,,USD
23073,11451,2008-03-04,,USD
23073,57479,2010-11-19,,USD
23081,62,2009-09-08,43000000.0,USD
23081,49920,2013-03-01,13500000.0,USD
23081,50205,2011-05-19,,USD
23081,22465,2013-07-31,47500000.0,USD
23081,55242,2008-10-06,16220000.0,USD
23081,56589,2011-12-06,,USD
23081,56748,2014-09-02,34700000.0,USD
23102,49679,2012-02-01,,USD
23102,49812,2011-06-02,,USD
23102,53366,2010-10-07,,USD
23102,54562,2011-07-19,,USD
23102,55668,2010-06-10,,USD
23118,56486,2009-12-15,80000000.0,USD
23138,56625,2012-08-21,,USD
23140,57285,2011-07-01,,USD
23155,55809,2012-01-01,,USD
23165,51500,2009-10-19,,USD
23165,52901,2011-11-10,,USD
23186,49843,2011-12-07,,USD
23277,40129,2011-07-01,,USD
23291,6149,2012-07-26,,USD
23354,52179,2013-09-21,,USD
23354,52182,2013-11-13,,USD
23363,49870,2008-01-27,,USD
23385,49817,2014-04-07,1340000000.0,USD
23397,49500,2013-09-22,,USD
23434,52002,2012-01-10,,USD
23434,55690,2014-05-15,,USD
23438,50118,2011-07-01,,USD
23438,51236,2013-06-01,,USD
23438,54148,2012-01-01,,USD
23452,56894,2012-10-22,,USD
23463,56146,2008-05-01,,USD
23537,17043,2012-08-20,,USD
23573,52400,2008-05-01,,USD
23573,52970,2010-11-18,,USD
23573,54925,2012-08-08,,USD
23709,49461,2011-10-01,,USD
23709,55588,2012-10-01,,USD
23709,56469,2012-04-01,,USD
23709,57439,2013-04-01,,USD
23732,54830,2012-07-10,,USD
23768,53680,2010-09-30,,USD
23777,56892,2014-04-17,140000000.0,USD
23797,53997,2009-11-27,200000000.0,USD
23797,54374,2011-05-31,,USD
23797,54650,2014-01-29,2910000000.0,USD
23797,56966,2012-09-18,,USD
23857,17258,2011-04-11,3000000000.0,USD
23857,57687,2014-06-16,5700000000.0,USD
23894,54967,2014-01-01,,USD
23900,49707,2010-01-12,,USD
23900,51362,2006-01-01,,USD
23900,19443,2012-08-22,,USD
23900,55053,2011-01-01,,USD
23900,56750,2011-01-01,,USD
23913,49882,2014-05-08,930000000.0,USD
23913,50197,2010-12-06,,USD
23913,53754,2011-03-21,,USD
23913,57765,2009-11-13,5200000000.0,USD
23913,57978,2013-02-05,,USD
23913,58417,2014-01-27,13700000000.0,USD
23946,52574,2010-03-23,,USD
23946,53081,2014-10-21,,USD
23968,19803,2012-03-14,,USD
